24,自惭
23,不足惜
23,忧人
23,忸怩作态
23,怒喝
23,悍妇
23,惊倒
23,愿力
22,亢龙有悔
22,哀叫
22,喜封
22,忿怒
22,怨尤
22,悠哉游哉
22,悲喜交集
22,惊疑
22,感畅
22,畅情
22,精严
22,随喜
21,兵不厌诈
21,哀恸
21,心神恍惚
21,忍手
21,怒发
21,悍勇
21,悲声
21,情热
21,慎终
21,慰抚
21,憨傻
21,新愁
21,无愧色
21,神怡
20,不浮华
20,动心忍性
20,喜子
20,喜相
20,忧惧
20,怍
20,怒马
20,恶向胆边
20,悲恋
20,悲愁
20,悻
20,愠怒
20,慕德
20,懊
20,战恐
20,担惊
20,欣嘉
20,欣羡
20,畅外
20,装傻充愣
20,诚朴
19,凶煞
19,凶神
19,别愁
19,可惨
19,幽咽
19,怨气冲天
19,悚
19,情文
19,愣头愣脑
19,戒严令
19,自怡
18,争前恐后
18,可怜相
18,喜笑
18,小不忍则乱大谋
18,怆
18,怒容
18,怨天怨地
18,悦乐
18,情寄
18,愤起
18,憔
18,懔
18,着慌
18,脍不厌细
17,可怜虫
17,封官许愿
17,快心
17,恶感
17,悻然
17,惊飞
17,感思
17,感悔
17,愠色
17,慊
17,慷慨悲歌
17,文笔流畅
17,欢跃
17,欣快
17,生忧
17,畅然
17,转忧为喜
16,宫怨
16,常备不懈
16,忍笑
16,忧世
16,忧劳
16,恻
16,恼恨
16,惜春
16,讨厌鬼
16,贪欢
16,金刚怒目
16,顾惜
15,乐喜
15,勇悍
15,喜堂
15,忍俊不住
15,怡悦
15,怯生
15,怵头
15,恳托
15,悲凄
15,惊跳
15,慈和
15,慕道
15,犯怵
15,相忍为国
15,离合悲欢
15,老羞成怒
14,匪懈
14,发严
14,含悲
14,妒恨
14,怒从心头起
14,怡色
14,怨情
14,感慨系之
14,慈明
14,慷慨就义
14,欣德
14,神思恍惚
14,离恨
14,羞愤
13,崇严
13,忿恨
13,怔忡
13,恨人
13,悔棋
13,悱恻缠绵
13,悲感
13,惨杀
13,愁心
13,愤世
13,慨念
13,或恐
13,抑郁寡欢
13,改悔
13,欢会
13,燕喜
13,痛悼
13,目不忍睹
13,胜任愉快
13,自愧弗如
13,解严
13,闲愁
13,魔怔
12,天忧
12,忍人
12,悴
12,惊怕
12,憨头憨脑
12,欢喜若狂
12,烦厌
12,热心快肠
12,高畅
11,不堪其忧
11,凄艳
11,后悔不及
11,夙夜匪懈
11,安怡
11,悦喜
11,惨境
11,慈慧
11,无厌
10,凄惶
10,天可怜见
10,忍气
10,悦康
10,慌作一团
10,慓悍
9,不厌其详
9,不愁没柴烧
9,乐以忘忧
9,乐忧
9,余悲
9,先严
9,凄绝
9,办严
9,哀切
9,哀声叹气
9,哀矜
9,喜车
9,多情善感
9,孝慈
9,庆喜
9,形容憔悴
9,心慈
9,忍辱偷生
9,怀爱
9,怜才
9,怨天忧人
9,怨怒
9,悦可
9,悦情
9,悭吝
9,悲夫
9,惆
9,惊喜若狂
9,戒惧
9,撑得慌
9,深严
9,清怡
9,熙怡
9,爱悦
9,畅好
9,羞恼
9,肃慎
9,郁郁不乐
9,门禁森严
8,乐欣
8,债多不愁
8,凄切
8,凄怆
8,凄雨
8,凶顽
8,厌恨
8,厌憎
8,含愤
8,喜兴
8,喜志
8,喜盈盈
8,喜钱
8,嘻笑怒骂
8,害喜
8,忧色
8,怒色
8,怜香
8,怡怡
8,怡畅
8,恍如梦境
8,恍悟
8,恨海
8,悲哭
8,悲忧
8,悲怀
8,惨然
8,慷慨激扬
8,憾恨
8,欢好
8,生怜
8,番情
8,诚恐
8,雷霆之怒
7,专擅
7,以直报怨
7,凶事
7,发怔
7,后忧
7,含怨
7,喜贺
7,嗔恚
7,忧急
7,忧烦
7,怅望
7,怏
7,怒形于色
7,怡养
7,怨毒
7,恻然
7,悲怜
7,惊走
7,惊鸟
7,惨酷
7,愁怨
7,愿民
7,慈仁
7,慨当以慷
7,憨大
7,清畅
7,激昂慷慨
7,痛不可忍
7,自恣
7,谦慎
7,鲜衣怒马
6,不愉
6,严然
6,假慈悲
6,兵慌马乱
6,凶横
6,可恼
6,同忧
6,呆愣
6,哀怜
6,嗔怨
6,天慈
6,弄瓦之喜
6,忍容
6,忍辱含垢
6,忧恐
6,忧疑
6,快性
6,怏然
6,怡宁
6,怨悔
6,恣睢
6,恻恻
6,悦意
6,悲愿
6,悲风
6,惊神
6,惊逃
6,惜惜
6,惨绝
6,愣怔
6,愿法
6,愿甘
6,慈亲
6,慈容
6,慕古
6,杞忧
